lust	<u><b>lust</b></u>:luxúria,paixão. <u><b>to lust</b></u>:desejar,cobiçar,entregar-se à luxúria.	1. a strong feeling of sexual attraction to someone			(3)cobiçar,(3)desejo,luxúria,(3)concupiscência	(1064)luxúria	luxúria,cobiça,cobiçar,desejo,lascívia	cobiça,desejo,luxúria	luxúria,lascívia			"<font color=""#ff0000"">luxúria</font>, não confundir com luxury=luxo"			appetite, passion,desire strongly																										luxúria				[sound:6001-7000/thesaurus/6001-7000-thesaurus-lust.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-lust.mp3]					lʌst	lʌst					"<span class=""ipa dipa"">lʌst</span>"																	
lid	<u><b>lid</b></u>:tampa,capa,tampo.	1. the top part of a container that you can take off			tampa	(1835)tampa	tampa,tampo	tampa,tampo	tampa,cobertura						top covering																										tampa				[sound:6001-7000/thesaurus/6001-7000-thesaurus-lid.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-lid.mp3]					lɪd	lɪd					"<span class=""ipa dipa"">lɪd</span>"																	
landlord	<u><b>landlord</b></u>:proprietário,senhorio.	1. a man who owns the house that you live in and who you pay rent to			senhorio	(1119)senhorio	locador,senhorio,proprietário	locador,proprietário	proprietário						owner of property leased																										locador				[sound:6001-7000/thesaurus/6001-7000-thesaurus-landlord.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-landlord.mp3]					ˈlændlɔːd	ˈlændˌlɔrd					"<span class=""ipa dipa"">ˈlændˌlɔrd</span>"																	
hourglass	<u><b>hourglass</b></u>:ampulheta	1. a glass container filled with sand that takes one hour to move from an upper to a lower part through a narrow opening in the middle, used especially in the past to measure time			ampulheta	(207)ampulheta	ampulheta		ampulheta						watch,device that tells time,timekeeping device																										ampulheta																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-hourglass.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-ushoste015.mp3]					ˈaʊəglɑːs	"ˈaʊ<span class=""superscript"">ə</span>rˌglæs, -ˌglɑs, ˈaʊ ər-"					"<span class=""ipa dipa"">ˈaʊr.ɡlæs</span>"		
hesitate	<u><b>to hesitate</b></u>:hesitar,vacilar,pausar.	1. to stop before you do something, especially because you are nervous or not sure			hesite,(3)hesitar	(878)hesite em	hesitar	hesitar	vacilar,titubear,hesitar,não pensar duas vezes antes de fazer algo						wait; be uncertain																										hesite																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-hesitate.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus72202.mp3]					ˈhezɪteɪt	ˈhɛz ɪˌteɪt					"<span class=""ipa dipa"">ˈhez·ɪˌteɪt</span>"		
equally	<u><b>equally</b></u>:igualmente,idem.	1. fairly and in the same way			(3)igualmente	(6507)igualmente	igualmente		igualmente						evenly																										igualmente																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-equally.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-equally.mp3]					ˈiːkwəlɪ	ˈi kwə li					"<span class=""ipa dipa"">ˈi·kwə·li</span>"		
champ	<u><b>champ</b></u>:campeão. <u><b>to champ</b></u>:mastigar	1. informal for  champion			campeão	(1812)campeão	campeão	campeão	campeão,campeã						chew																										campeão				[sound:6001-7000/thesaurus/6001-7000-thesaurus-champ.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-champ_champion.mp3]					ʧæmp	tʃæmp, tʃɒmp																						
babbling	<u><b>babbling</b></u>:tagarelice,ato de falar rápido e de forma ininteligível.				balbuciar,(3)balbucio	(55)balbuciar,(40)falar,(33)tagarelar,(37)balbuciando	balbuciar								chattering,murmuring																										balbuciando				[sound:6001-7000/thesaurus/6001-7000-thesaurus-babbling.mp3]						bæbl	ˈbæb lɪŋ																						
tipped					inclinado	(159)avisou	dica,gorjeta	dica,gorjeta				avisou, avisado			knock over; cause to lean,give inside information								"<b>""The waiter was nice, so I <font color=""#ff0000"">tipped</font> him generously.""</b><div><i>""O garçom foi gentil, por isso lhe dei&nbsp;<font color=""#ff0000"">gorjeta</font>&nbsp;com generosidade.""</i></div><div><i><br></i><b>""<font color=""#ff0000"">Tipping</font> waiters is a common practice in Brazil.""</b></div><div><i>""Dar&nbsp;<font color=""#ff0000"">gorjeta</font>&nbsp;a garçons é uma prática comum no Brasil.""</i><b><br><br></b></div><div><b>""A big wave <font color=""#ff0000"">tipped</font> the boat to the left.""</b><br><div><i>""Uma grande onda&nbsp;<font color=""#ff0000"">inclinou</font>&nbsp;o barco para a esquerda.""</i><b><br></b></div></div>"																						[sound:6001-7000/thesaurus/6001-7000-thesaurus-tipped.mp3]						tɪps,tɪp,tɪpt	tɪp		-tɪpt, tɪpt																				
stranded	<u><b>stranded</b></u>:preso,encalhado.	1. not able to leave a place			(3)encalhado	(133)preso,(163)encalhado	preso,encalhado,abandonado		preso,abandonado						marooned, abandoned																										encalhado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-stranded.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-stranded.mp3]					ˈstrændɪd,strændz,strænd	ˈstræn dɪd					"<span class=""ipa dipa"">ˈstræn·dɪd</span>"																	
puke	<u><b>puke</b></u>:vómito. <u><b>to puke</b></u>:vomitar.	1. to vomit			(3)vômito,(3)vomitar	(695)vomitar	vomitar		vomitar,vômito						vomit																										vômito				[sound:6001-7000/thesaurus/6001-7000-thesaurus-puke.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-puke.mp3]					pjuːk	pyuk																						
paycheck	<u><b>paycheck</b></u>:cheque de pagamento	1. the amount of money a person earns			(1)cheque de salário,contracheque	(421)salário	salário		salário																																cheque de pagamento					[sound:6001-7000/cambridge/6001-7000-cambridge-uspatho022.mp3]					ˈpeɪʧek																							
overreacted					(2)reagir demais,exagerou	(107)exagerei	exagerou					"<font color=""#ff0000"">exagerou, exagerei, exagerado</font>"			become, make afraid or distressed																										exagerado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-overreacted.mp3]						ˈəʊvərɪækt	ˌoʊ vər riˈækt																						
macho	<u><b>macho</b></u>:macho,masculino.	1. Men who are macho emphasize their traditional male qualities, such as physical strength, and do not show emotion.				(109)machão,(100)machista	machão,machista		machista,machão						masculine																										macho				[sound:6001-7000/thesaurus/6001-7000-thesaurus-macho.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-macho.mp3]					ˈmæʧəʊ	ˈmɑ tʃoʊ					"<span class=""ipa dipa"">ˈmɑtʃ·oʊ</span>"																	
ling					(3)donzela	(27)maruca																																			ling																																	
juvenile	<u><b>juvenile</b></u>:adolescente. <u><b>juvenile</b></u>:jovem,juvenil.	1. especially in law, a young person			(3)juvenil	(1346)juvenil	jovem,juvenil,menores	juvenil,menores	menor de idade,jovem						childish,young person																										juvenil																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-juvenile.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-juvenile.mp3]					ˈʤuːvənaɪl	ˈdʒu və nl, -ˌnaɪl					"<span class=""ipa dipa"">ˈdʒu·və·n<span class=""sp dsp"">ə</span>l</span>"		
images	<u><b>images</b></u>:figuras.				imagens	(29210)imagens									representation; counterpart,concept																										imagens																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-images.mp3]						ˈɪmɪʤ	ˈɪm ɪdʒ							
grocery	<u><b>grocery</b></u>:mercearia.	1. a grocer’s			mercearia,(3)supermercado	(847)mercearia,(511)supermercado	mantimentos,mercearia,supermercado	mercearia,supermercado	mercearia,supermercado,mantimentos,gêneros alimentícios						store that sells food and other commodities																										mercearia																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-grocery.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-usgrimm014.mp3]					ˈgrəʊsərɪ	ˈgroʊ sə ri, ˈgroʊ ʃri					"<span class=""ipa dipa"">ˈɡroʊ.sɚ-</span>"		
freshen	<u><b>to freshen</b></u>: refrescar.	1. to make something cleaner and/or cooler			(3)refrescar	(77)refrescar	refrescar	refrescar	refrescar,ficar mais frio,encher						make like new; revitalize																										freshen				[sound:6001-7000/thesaurus/6001-7000-thesaurus-freshen.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-freshen.mp3]					freʃn	ˈfrɛʃ ən																						
disposal	<u><b>disposal</b></u>:disposição,eliminação,dispensa.	1. the act of getting rid of something			disposição	(3501)disposição,(2833)eliminação	eliminação,dispor,disposição,alienação,descarte	descarte,dispor,disposição,alienação,eliminação	descarte,eliminação,à disposição de alguém,triturador						parting with or throwing something away,conclusion, settlement of situation																										eliminação				[sound:6001-7000/thesaurus/6001-7000-thesaurus-disposal.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-disposal.mp3]					dɪsˈpəʊzəl	dɪˈspoʊ zəl					"<span class=""ipa dipa"">dɪˈspoʊ·zəl</span>"																	
cuffs	<u><b>cuffs</b></u>:algemas.				algemas	(705)algemas									beating with hands,beat with hands																										algemas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cuffs.mp3]						kʌfs,kʌf	kʌf																						
caffeine	<u><b>caffeine</b></u>:cafeína.	1. a chemical, found for example in tea and coffee, that is a stimulant (= something that makes people more active)			cafeína	(1725)cafeína	cafeína		cafeína						hot beverage made from beans of a tree																										cafeína																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-caffeine.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-caffeine.mp3]					ˈkæfiːn	kæˈfin, ˈkæf in, ˈkæf i ɪn							
broom	<u><b>broom</b></u>:vassoura,giesta. <u><b>to broom</b></u>:varrer.	1. a brush with a long handle used for cleaning the floor			vassoura	(909)vassoura	giesta,vassoura	giesta,vassoura	vassoura						device for cleaning floors																										vassoura				[sound:6001-7000/thesaurus/6001-7000-thesaurus-broom.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-broom.mp3]					brum	brum, brʊm					"<span class=""ipa dipa"">brum</span>"																	
vanished	<u><b>vanished</b></u>:desaparecido.				(3)desaparecido,desapareceu	(992)desapareceu	desapareceu					"<font color=""#ff0000"">desapareceu</font>"			disappeared																										desapareceu				[sound:6001-7000/thesaurus/6001-7000-thesaurus-vanished.mp3]						ˈvænɪʃ	ˈvæn ɪʃ																						
tin	<u><b>tin</b></u>:de lata,de estanho. <u><b>tin</b></u>:lata,folha,estanho. <u><b>to tin</b></u>:enlatar,cobrir com estanho.	1. a metal container in which food is sold			(3)estanho,(3)lata	(601)estanho,(782)lata	estanho,lata		lata,estanho						bundle; whole,container, usually metallic,metallic mineral																										lata				[sound:6001-7000/thesaurus/6001-7000-thesaurus-tin.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-tin.mp3]					tɪn	tɪn					"<span class=""ipa dipa"">tɪn</span>"																	
tasty	<u><b>tasty</b></u>:saboroso,gostoso,suculento,gostosa.	1. Food that is tasty has a good flavour and is nice to eat.			(3)saboroso	(1236)saboroso	saboroso,deliciosos,gostoso	saboroso,deliciosos,gostoso	saboroso,gostoso						delicious																										saboroso				[sound:6001-7000/thesaurus/6001-7000-thesaurus-tasty.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-tasty.mp3]					ˈteɪstɪ	ˈteɪ sti					"<span class=""ipa dipa"">ˈteɪ·sti</span>"																	
syndrome	<u><b>syndrome</b></u>:síndrome.	1. a combination of medical problems that shows the existence of a particular disease or mental condition			síndrome	(6053)síndrome	síndrome		síndrome						disease, condition																										síndrome																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-syndrome.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-syndrome.mp3]					ˈsɪndrəʊm	ˈsɪn droʊm, -drəm					"<span class=""ipa dipa"">-droʊm</span>"		
stack	<u><b>stack</b></u>:pilha,monte,chaminé. <u><b>to stack</b></u>:empilhar.	1. a neat pile of things			pilha	(1662)pilha	empilhamento,empilhar	empilhamento,empilhar,pilha	pilha,empilhar,amontoar						pile,pile up																										pilha				[sound:6001-7000/thesaurus/6001-7000-thesaurus-stack.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-stack.mp3]					stæk	stæk					"<span class=""ipa dipa"">stæk</span>"																	
ripping	<u><b>ripping</b></u>:excelente,maravilhoso.				(1)arrebatador,rasgando,(1)formidável,(1)esplêndido	(98)rasgando,(67)arrancar,(106)rasgar,(84)roubar	arrancar,rasgar				"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  que despedaça, corta, dilacera ou rasga<br>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  ato de rasgar, dilacerar ou fender<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  serração ao correr do veio da madeira, serração ao comprido</div>"				marvelous			01. wonderful					"<b>""I <font color=""#ff0000"">ripped</font> my coat on barbed wire while fixing the fence.""</b><br><i>""<u>Rasguei</u> o casaco no arame farpado ao consertar a cerca.""</i> <i><u><font color=""#aa4444"">rasgar</font></u></i> <br><br><b>""He <font color=""#ff0000"">ripped</font> a page from the notebook to write his phone number.""</b><br><i>""Ele <u>arrancou</u> uma página do caderno para escrever seu número de telefone.""</i> <i><u><font color=""#aa4444"">arrancar</font></u></i> <br>"																		rasgando				[sound:6001-7000/thesaurus/6001-7000-thesaurus-ripping.mp3]					(ˈrɪp ɪŋ)	rɪp	ˈrɪp ɪŋ						ˈrɪpɪŋ																
pinch	<u><b>pinch</b></u>:captura,aperto,punhado,pitada,pinça,beliscão,beliscadura. <u><b>to pinch</b></u>:furtar,beliscar.	1. to press someone’s skin between your thumb and finger, sometimes causing pain			(3)apertar,(3)beliscar,pitada,(3)aperto	(130)apertar,(175)beliscar,(349)pitada	apertar,beliscar,pitada	apertar,beliscar,pitada	apertar,beliscar,pegar,roubar,pitada,passar um aperto						tight pressing,small amount,predicament,press tightly,be stingy,steal,arrest			01. to take a piece of somebody’s skin and press it together hard with your thumb and the finger next to it<BR>02. to hold something tightly between the thumb and finger or between two things that are pressed together<BR>03. to place the thumb and a finger of one hand on the screen of an electronic device such as a mobile phone or small computer and move them together or apart, to make the image on the screen appear smaller or larger<BR>04. if something such as a shoe pinches part of your body, it hurts you because it is too tight<BR>05. to steal something, especially something small and not very valuable<BR>06. to cost a person or an organization a lot of money or more than they can spend<BR>07. to arrest somebody																							beliscar				[sound:6001-7000/thesaurus/6001-7000-thesaurus-pinch.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-pinch.mp3]					pɪnʧ	pɪntʃ					"<span class=""ipa dipa"">pɪntʃ</span>"																	
flattering	<u><b>flattering</b></u>:lisonjeiro.	1. making you look more attractive than usual			(3)lisonjeiro	(305)lisonjeiro	lisonjeiro		atraente,que favorece						laudatory																										lisonjeador				[sound:6001-7000/thesaurus/6001-7000-thesaurus-flattering.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-flattering.mp3]					ˈflætə,ˈflætərɪŋ	ˈflæt ər					"<span class=""ipa dipa"">ˈflæt̬·ər·ɪŋ</span>"																	
expenses	<u><b>expenses</b></u>:despesas,gastos.				despesas	(6762)despesas									expense																										despesas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-expenses.mp3]						ɪkˈspensɪz,ɪksˈpens	ɪkˈspɛns																						
dinners					jantares	(1211)jantares									evening meal																										jantares																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-dinners.mp3]						ˈdɪnə	ˈdɪn ər							
